   100.0     1.7441
   120.0     1.7441
   150.0     1.7441
   175.0     1.7441
   200.0     1.7441
   250.0     1.7441
   300.0     1.7441
   400.0     1.7441
   500.0     1.7441
   700.0     1.7441
  1000.0     1.7441
  1500.0     1.7441
  2000.0     1.7441
  3000.0     1.7441
