 # t(ms)  V(mV)  h  n  h_T  I_inj(pA)
  7.80000000E-01 -7.12228007E+01  9.00055669E-01  5.36615826E-02  4.75247733E-02 -1.75000000E+02
  7.90000000E-01 -7.12380443E+01  9.00144266E-01  5.36265205E-02  4.75274663E-02 -1.75000000E+02
  8.00000000E-01 -7.12532766E+01  9.00233602E-01  5.35911917E-02  4.75301992E-02 -1.75000000E+02
  8.10000000E-01 -7.12684977E+01  9.00323669E-01  5.35555998E-02  4.75329720E-02 -1.75000000E+02
  8.20000000E-01 -7.12837074E+01  9.00414460E-01  5.35197482E-02  4.75357849E-02 -1.75000000E+02
  8.30000000E-01 -7.12989059E+01  9.00505965E-01  5.34836403E-02  4.75386381E-02 -1.75000000E+02
  8.40000000E-01 -7.13140931E+01  9.00598178E-01  5.34472795E-02  4.75415316E-02 -1.75000000E+02
  8.50000000E-01 -7.13292690E+01  9.00691090E-01  5.34106691E-02  4.75444657E-02 -1.75000000E+02
  8.60000000E-01 -7.13444335E+01  9.00784693E-01  5.33738126E-02  4.75474406E-02 -1.75000000E+02
  8.70000000E-01 -7.13595868E+01  9.00878979E-01  5.33367131E-02  4.75504562E-02 -1.75000000E+02
  8.80000000E-01 -7.13747287E+01  9.00973941E-01  5.32993739E-02  4.75535128E-02 -1.75000000E+02
  8.90000000E-01 -7.13898593E+01  9.01069571E-01  5.32617983E-02  4.75566106E-02 -1.75000000E+02
  9.00000000E-01 -7.14049785E+01  9.01165861E-01  5.32239894E-02  4.75597496E-02 -1.75000000E+02
  9.10000000E-01 -7.14200864E+01  9.01262803E-01  5.31859505E-02  4.75629300E-02 -1.75000000E+02
  9.20000000E-01 -7.14351830E+01  9.01360391E-01  5.31476846E-02  4.75661520E-02 -1.75000000E+02
  9.30000000E-01 -7.14502682E+01  9.01458615E-01  5.31091950E-02  4.75694157E-02 -1.75000000E+02
  9.40000000E-01 -7.14653420E+01  9.01557470E-01  5.30704845E-02  4.75727213E-02 -1.75000000E+02
  9.50000000E-01 -7.14804044E+01  9.01656947E-01  5.30315564E-02  4.75760688E-02 -1.75000000E+02
  9.60000000E-01 -7.14954555E+01  9.01757039E-01  5.29924136E-02  4.75794585E-02 -1.75000000E+02
  9.70000000E-01 -7.15104951E+01  9.01857738E-01  5.29530592E-02  4.75828905E-02 -1.75000000E+02
  9.80000000E-01 -7.15255234E+01  9.01959038E-01  5.29134960E-02  4.75863649E-02 -1.75000000E+02
  9.90000000E-01 -7.15405403E+01  9.02060932E-01  5.28737270E-02  4.75898818E-02 -1.75000000E+02
  1.00000000E+00 -7.15555458E+01  9.02163411E-01  5.28337552E-02  4.75934415E-02 -1.75000000E+02
  1.01000000E+00 -7.15705398E+01  9.02266469E-01  5.27935835E-02  4.75970441E-02 -1.75000000E+02
  1.02000000E+00 -7.15855224E+01  9.02370099E-01  5.27532146E-02  4.76006897E-02 -1.75000000E+02
  1.03000000E+00 -7.16004936E+01  9.02474293E-01  5.27126514E-02  4.76043784E-02 -1.75000000E+02
  1.04000000E+00 -7.16154534E+01  9.02579046E-01  5.26718967E-02  4.76081105E-02 -1.75000000E+02
  1.05000000E+00 -7.16304017E+01  9.02684349E-01  5.26309533E-02  4.76118859E-02 -1.75000000E+02
  1.06000000E+00 -7.16453386E+01  9.02790196E-01  5.25898239E-02  4.76157050E-02 -1.75000000E+02
  1.07000000E+00 -7.16602641E+01  9.02896580E-01  5.25485113E-02  4.76195678E-02 -1.75000000E+02
  1.08000000E+00 -7.16751780E+01  9.03003494E-01  5.25070182E-02  4.76234745E-02 -1.75000000E+02
  1.09000000E+00 -7.16900806E+01  9.03110932E-01  5.24653472E-02  4.76274252E-02 -1.75000000E+02
  1.10000000E+00 -7.17049716E+01  9.03218886E-01  5.24235009E-02  4.76314201E-02 -1.75000000E+02
  1.11000000E+00 -7.17198512E+01  9.03327351E-01  5.23814821E-02  4.76354593E-02 -1.75000000E+02
  1.12000000E+00 -7.17347193E+01  9.03436319E-01  5.23392932E-02  4.76395430E-02 -1.75000000E+02
  1.13000000E+00 -7.17495760E+01  9.03545784E-01  5.22969369E-02  4.76436713E-02 -1.75000000E+02
  1.14000000E+00 -7.17644211E+01  9.03655739E-01  5.22544158E-02  4.76478443E-02 -1.75000000E+02
  1.15000000E+00 -7.17792548E+01  9.03766179E-01  5.22117322E-02  4.76520622E-02 -1.75000000E+02
  1.16000000E+00 -7.17940770E+01  9.03877096E-01  5.21688888E-02  4.76563251E-02 -1.75000000E+02
  1.17000000E+00 -7.18088876E+01  9.03988484E-01  5.21258879E-02  4.76606333E-02 -1.75000000E+02
  1.18000000E+00 -7.18236868E+01  9.04100337E-01  5.20827322E-02  4.76649867E-02 -1.75000000E+02
  1.19000000E+00 -7.18384745E+01  9.04212648E-01  5.20394239E-02  4.76693856E-02 -1.75000000E+02
  1.20000000E+00 -7.18532506E+01  9.04325412E-01  5.19959655E-02  4.76738302E-02 -1.75000000E+02
  1.21000000E+00 -7.18680152E+01  9.04438621E-01  5.19523593E-02  4.76783205E-02 -1.75000000E+02
  1.22000000E+00 -7.18827684E+01  9.04552271E-01  5.19086078E-02  4.76828567E-02 -1.75000000E+02
  1.23000000E+00 -7.18975099E+01  9.04666354E-01  5.18647132E-02  4.76874389E-02 -1.75000000E+02
  1.24000000E+00 -7.19122400E+01  9.04780865E-01  5.18206779E-02  4.76920673E-02 -1.75000000E+02
  1.25000000E+00 -7.19269585E+01  9.04895798E-01  5.17765042E-02  4.76967421E-02 -1.75000000E+02
  1.26000000E+00 -7.19416655E+01  9.05011146E-01  5.17321943E-02  4.77014633E-02 -1.75000000E+02
  1.27000000E+00 -7.19563610E+01  9.05126904E-01  5.16877505E-02  4.77062311E-02 -1.75000000E+02
  1.28000000E+00 -7.19710449E+01  9.05243066E-01  5.16431749E-02  4.77110457E-02 -1.75000000E+02
  1.29000000E+00 -7.19857172E+01  9.05359626E-01  5.15984699E-02  4.77159072E-02 -1.75000000E+02
  1.30000000E+00 -7.20003780E+01  9.05476578E-01  5.15536375E-02  4.77208158E-02 -1.75000000E+02
  1.31000000E+00 -7.20150273E+01  9.05593917E-01  5.15086800E-02  4.77257715E-02 -1.75000000E+02
  1.32000000E+00 -7.20296650E+01  9.05711636E-01  5.14635995E-02  4.77307745E-02 -1.75000000E+02
  1.33000000E+00 -7.20442911E+01  9.05829730E-01  5.14183981E-02  4.77358250E-02 -1.75000000E+02
  1.34000000E+00 -7.20589057E+01  9.05948193E-01  5.13730779E-02  4.77409231E-02 -1.75000000E+02
  1.35000000E+00 -7.20735087E+01  9.06067020E-01  5.13276409E-02  4.77460689E-02 -1.75000000E+02
  1.36000000E+00 -7.20881001E+01  9.06186205E-01  5.12820893E-02  4.77512627E-02 -1.75000000E+02
  1.37000000E+00 -7.21026800E+01  9.06305743E-01  5.12364251E-02  4.77565044E-02 -1.75000000E+02
  1.38000000E+00 -7.21172483E+01  9.06425628E-01  5.11906503E-02  4.77617944E-02 -1.75000000E+02
  1.39000000E+00 -7.21318050E+01  9.06545855E-01  5.11447668E-02  4.77671326E-02 -1.75000000E+02
  1.40000000E+00 -7.21463502E+01  9.06666418E-01  5.10987768E-02  4.77725193E-02 -1.75000000E+02
  1.41000000E+00 -7.21608837E+01  9.06787312E-01  5.10526820E-02  4.77779545E-02 -1.75000000E+02
  1.42000000E+00 -7.21754057E+01  9.06908531E-01  5.10064845E-02  4.77834385E-02 -1.75000000E+02
  1.43000000E+00 -7.21899161E+01  9.07030071E-01  5.09601862E-02  4.77889713E-02 -1.75000000E+02
  1.44000000E+00 -7.22044148E+01  9.07151926E-01  5.09137890E-02  4.77945532E-02 -1.75000000E+02
  1.45000000E+00 -7.22189020E+01  9.07274090E-01  5.08672948E-02  4.78001841E-02 -1.75000000E+02
  1.46000000E+00 -7.22333776E+01  9.07396560E-01  5.08207054E-02  4.78058644E-02 -1.75000000E+02
  1.47000000E+00 -7.22478416E+01  9.07519329E-01  5.07740227E-02  4.78115940E-02 -1.75000000E+02
  1.48000000E+00 -7.22622941E+01  9.07642392E-01  5.07272485E-02  4.78173732E-02 -1.75000000E+02
  1.49000000E+00 -7.22767349E+01  9.07765745E-01  5.06803846E-02  4.78232021E-02 -1.75000000E+02
  1.50000000E+00 -7.22911641E+01  9.07889382E-01  5.06334328E-02  4.78290808E-02 -1.75000000E+02
  1.51000000E+00 -7.23055817E+01  9.08013298E-01  5.05863950E-02  4.78350094E-02 -1.75000000E+02
  1.52000000E+00 -7.23199877E+01  9.08137490E-01  5.05392727E-02  4.78409881E-02 -1.75000000E+02
  1.53000000E+00 -7.23343821E+01  9.08261950E-01  5.04920679E-02  4.78470171E-02 -1.75000000E+02
  1.54000000E+00 -7.23487648E+01  9.08386676E-01  5.04447821E-02  4.78530964E-02 -1.75000000E+02
  1.55000000E+00 -7.23631360E+01  9.08511661E-01  5.03974172E-02  4.78592262E-02 -1.75000000E+02
  1.56000000E+00 -7.23774956E+01  9.08636901E-01  5.03499748E-02  4.78654066E-02 -1.75000000E+02
  1.57000000E+00 -7.23918435E+01  9.08762392E-01  5.03024565E-02  4.78716378E-02 -1.75000000E+02
  1.58000000E+00 -7.24061798E+01  9.08888128E-01  5.02548641E-02  4.78779199E-02 -1.75000000E+02
  1.59000000E+00 -7.24205046E+01  9.09014105E-01  5.02071991E-02  4.78842530E-02 -1.75000000E+02
  1.60000000E+00 -7.24348177E+01  9.09140319E-01  5.01594632E-02  4.78906372E-02 -1.75000000E+02
  1.61000000E+00 -7.24491191E+01  9.09266764E-01  5.01116580E-02  4.78970727E-02 -1.75000000E+02
  1.62000000E+00 -7.24634090E+01  9.09393436E-01  5.00637851E-02  4.79035597E-02 -1.75000000E+02
  1.63000000E+00 -7.24776872E+01  9.09520331E-01  5.00158461E-02  4.79100982E-02 -1.75000000E+02
  1.64000000E+00 -7.24919539E+01  9.09647444E-01  4.99678424E-02  4.79166883E-02 -1.75000000E+02
  1.65000000E+00 -7.25062089E+01  9.09774771E-01  4.99197757E-02  4.79233303E-02 -1.75000000E+02
  1.66000000E+00 -7.25204522E+01  9.09902306E-01  4.98716475E-02  4.79300242E-02 -1.75000000E+02
  1.67000000E+00 -7.25346840E+01  9.10030047E-01  4.98234593E-02  4.79367701E-02 -1.75000000E+02
  1.68000000E+00 -7.25489041E+01  9.10157987E-01  4.97752125E-02  4.79435683E-02 -1.75000000E+02
  1.69000000E+00 -7.25631126E+01  9.10286124E-01  4.97269088E-02  4.79504187E-02 -1.75000000E+02
  1.70000000E+00 -7.25773095E+01  9.10414453E-01  4.96785494E-02  4.79573216E-02 -1.75000000E+02
  1.71000000E+00 -7.25914948E+01  9.10542969E-01  4.96301360E-02  4.79642771E-02 -1.75000000E+02
  1.72000000E+00 -7.26056684E+01  9.10671668E-01  4.95816699E-02  4.79712852E-02 -1.75000000E+02
