 # t(ms)  V(mV)  h  n  h_T  I_inj(pA)
  1.23000000E+00 -6.86465157E+01  8.89681780E-01  5.78004940E-02  4.72927787E-02  1.00000000E+02
  1.24000000E+00 -6.86358816E+01  8.89588184E-01  5.78360812E-02  4.72907712E-02  1.00000000E+02
  1.25000000E+00 -6.86252528E+01  8.89494092E-01  5.78718275E-02  4.72887509E-02  1.00000000E+02
  1.26000000E+00 -6.86146294E+01  8.89399506E-01  5.79077316E-02  4.72867181E-02  1.00000000E+02
  1.27000000E+00 -6.86040113E+01  8.89304429E-01  5.79437921E-02  4.72846728E-02  1.00000000E+02
  1.28000000E+00 -6.85933984E+01  8.89208863E-01  5.79800078E-02  4.72826150E-02  1.00000000E+02
  1.29000000E+00 -6.85827908E+01  8.89112812E-01  5.80163773E-02  4.72805447E-02  1.00000000E+02
  1.30000000E+00 -6.85721885E+01  8.89016279E-01  5.80528993E-02  4.72784620E-02  1.00000000E+02
  1.31000000E+00 -6.85615914E+01  8.88919265E-01  5.80895726E-02  4.72763670E-02  1.00000000E+02
  1.32000000E+00 -6.85509995E+01  8.88821775E-01  5.81263960E-02  4.72742596E-02  1.00000000E+02
  1.33000000E+00 -6.85404128E+01  8.88723810E-01  5.81633681E-02  4.72721400E-02  1.00000000E+02
  1.34000000E+00 -6.85298314E+01  8.88625373E-01  5.82004877E-02  4.72700082E-02  1.00000000E+02
  1.35000000E+00 -6.85192550E+01  8.88526468E-01  5.82377536E-02  4.72678642E-02  1.00000000E+02
  1.36000000E+00 -6.85086839E+01  8.88427096E-01  5.82751645E-02  4.72657081E-02  1.00000000E+02
  1.37000000E+00 -6.84981179E+01  8.88327260E-01  5.83127194E-02  4.72635399E-02  1.00000000E+02
  1.38000000E+00 -6.84875570E+01  8.88226964E-01  5.83504169E-02  4.72613596E-02  1.00000000E+02
  1.39000000E+00 -6.84770013E+01  8.88126209E-01  5.83882560E-02  4.72591673E-02  1.00000000E+02
  1.40000000E+00 -6.84664506E+01  8.88024997E-01  5.84262353E-02  4.72569631E-02  1.00000000E+02
  1.41000000E+00 -6.84559050E+01  8.87923333E-01  5.84643539E-02  4.72547470E-02  1.00000000E+02
  1.42000000E+00 -6.84453645E+01  8.87821218E-01  5.85026105E-02  4.72525190E-02  1.00000000E+02
  1.43000000E+00 -6.84348291E+01  8.87718654E-01  5.85410039E-02  4.72502792E-02  1.00000000E+02
  1.44000000E+00 -6.84242987E+01  8.87615645E-01  5.85795332E-02  4.72480276E-02  1.00000000E+02
  1.45000000E+00 -6.84137733E+01  8.87512192E-01  5.86181971E-02  4.72457643E-02  1.00000000E+02
  1.46000000E+00 -6.84032529E+01  8.87408299E-01  5.86569945E-02  4.72434893E-02  1.00000000E+02
  1.47000000E+00 -6.83927375E+01  8.87303966E-01  5.86959244E-02  4.72412026E-02  1.00000000E+02
  1.48000000E+00 -6.83822270E+01  8.87199198E-01  5.87349857E-02  4.72389043E-02  1.00000000E+02
  1.49000000E+00 -6.83717216E+01  8.87093997E-01  5.87741773E-02  4.72365944E-02  1.00000000E+02
  1.50000000E+00 -6.83612210E+01  8.86988364E-01  5.88134981E-02  4.72342730E-02  1.00000000E+02
  1.51000000E+00 -6.83507254E+01  8.86882302E-01  5.88529471E-02  4.72319401E-02  1.00000000E+02
  1.52000000E+00 -6.83402348E+01  8.86775813E-01  5.88925233E-02  4.72295958E-02  1.00000000E+02
  1.53000000E+00 -6.83297490E+01  8.86668900E-01  5.89322256E-02  4.72272400E-02  1.00000000E+02
  1.54000000E+00 -6.83192681E+01  8.86561565E-01  5.89720530E-02  4.72248729E-02  1.00000000E+02
  1.55000000E+00 -6.83087920E+01  8.86453811E-01  5.90120044E-02  4.72224945E-02  1.00000000E+02
  1.56000000E+00 -6.82983208E+01  8.86345639E-01  5.90520790E-02  4.72201048E-02  1.00000000E+02
  1.57000000E+00 -6.82878545E+01  8.86237052E-01  5.90922756E-02  4.72177038E-02  1.00000000E+02
  1.58000000E+00 -6.82773930E+01  8.86128051E-01  5.91325933E-02  4.72152916E-02  1.00000000E+02
  1.59000000E+00 -6.82669362E+01  8.86018640E-01  5.91730312E-02  4.72128683E-02  1.00000000E+02
  1.60000000E+00 -6.82564843E+01  8.85908821E-01  5.92135882E-02  4.72104338E-02  1.00000000E+02
  1.61000000E+00 -6.82460371E+01  8.85798595E-01  5.92542635E-02  4.72079883E-02  1.00000000E+02
  1.62000000E+00 -6.82355947E+01  8.85687964E-01  5.92950560E-02  4.72055317E-02  1.00000000E+02
  1.63000000E+00 -6.82251570E+01  8.85576932E-01  5.93359649E-02  4.72030641E-02  1.00000000E+02
  1.64000000E+00 -6.82147241E+01  8.85465500E-01  5.93769892E-02  4.72005855E-02  1.00000000E+02
  1.65000000E+00 -6.82042959E+01  8.85353669E-01  5.94181280E-02  4.71980960E-02  1.00000000E+02
  1.66000000E+00 -6.81938723E+01  8.85241443E-01  5.94593803E-02  4.71955955E-02  1.00000000E+02
  1.67000000E+00 -6.81834535E+01  8.85128823E-01  5.95007453E-02  4.71930843E-02  1.00000000E+02
  1.68000000E+00 -6.81730393E+01  8.85015811E-01  5.95422222E-02  4.71905622E-02  1.00000000E+02
  1.69000000E+00 -6.81626298E+01  8.84902410E-01  5.95838099E-02  4.71880293E-02  1.00000000E+02
  1.70000000E+00 -6.81522249E+01  8.84788621E-01  5.96255077E-02  4.71854857E-02  1.00000000E+02
  1.71000000E+00 -6.81418246E+01  8.84674446E-01  5.96673146E-02  4.71829314E-02  1.00000000E+02
  1.72000000E+00 -6.81314289E+01  8.84559887E-01  5.97092298E-02  4.71803664E-02  1.00000000E+02
  1.73000000E+00 -6.81210378E+01  8.84444947E-01  5.97512525E-02  4.71777908E-02  1.00000000E+02
  1.74000000E+00 -6.81106513E+01  8.84329627E-01  5.97933818E-02  4.71752046E-02  1.00000000E+02
  1.75000000E+00 -6.81002693E+01  8.84213929E-01  5.98356169E-02  4.71726078E-02  1.00000000E+02
  1.76000000E+00 -6.80898918E+01  8.84097855E-01  5.98779570E-02  4.71700005E-02  1.00000000E+02
  1.77000000E+00 -6.80795189E+01  8.83981407E-01  5.99204012E-02  4.71673828E-02  1.00000000E+02
  1.78000000E+00 -6.80691505E+01  8.83864587E-01  5.99629488E-02  4.71647545E-02  1.00000000E+02
  1.79000000E+00 -6.80587866E+01  8.83747396E-01  6.00055989E-02  4.71621159E-02  1.00000000E+02
  1.80000000E+00 -6.80484272E+01  8.83629838E-01  6.00483507E-02  4.71594669E-02  1.00000000E+02
  1.81000000E+00 -6.80380722E+01  8.83511912E-01  6.00912035E-02  4.71568075E-02  1.00000000E+02
  1.82000000E+00 -6.80277217E+01  8.83393622E-01  6.01341565E-02  4.71541379E-02  1.00000000E+02
  1.83000000E+00 -6.80173756E+01  8.83274969E-01  6.01772089E-02  4.71514579E-02  1.00000000E+02
  1.84000000E+00 -6.80070339E+01  8.83155954E-01  6.02203599E-02  4.71487677E-02  1.00000000E+02
  1.85000000E+00 -6.79966966E+01  8.83036580E-01  6.02636089E-02  4.71460674E-02  1.00000000E+02
  1.86000000E+00 -6.79863637E+01  8.82916849E-01  6.03069550E-02  4.71433568E-02  1.00000000E+02
  1.87000000E+00 -6.79760352E+01  8.82796762E-01  6.03503975E-02  4.71406361E-02  1.00000000E+02
  1.88000000E+00 -6.79657110E+01  8.82676320E-01  6.03939356E-02  4.71379054E-02  1.00000000E+02
  1.89000000E+00 -6.79553912E+01  8.82555526E-01  6.04375688E-02  4.71351645E-02  1.00000000E+02
  1.90000000E+00 -6.79450756E+01  8.82434382E-01  6.04812961E-02  4.71324136E-02  1.00000000E+02
  1.91000000E+00 -6.79347644E+01  8.82312888E-01  6.05251170E-02  4.71296528E-02  1.00000000E+02
  1.92000000E+00 -6.79244575E+01  8.82191047E-01  6.05690307E-02  4.71268819E-02  1.00000000E+02
  1.93000000E+00 -6.79141548E+01  8.82068860E-01  6.06130366E-02  4.71241012E-02  1.00000000E+02
  1.94000000E+00 -6.79038564E+01  8.81946330E-01  6.06571338E-02  4.71213105E-02  1.00000000E+02
  1.95000000E+00 -6.78935623E+01  8.81823457E-01  6.07013219E-02  4.71185100E-02  1.00000000E+02
  1.96000000E+00 -6.78832723E+01  8.81700243E-01  6.07455999E-02  4.71156996E-02  1.00000000E+02
