 # t  V  n  m  h  a  b  J
    139.82000000    -46.21453939      0.42108008      0.13204989      0.63606584      0.64879801      0.05850662     15.00000000
    139.83000000    -46.18022502      0.42126447      0.13245517      0.63559156      0.64890293      0.05846781     15.00000000
    139.84000000    -46.14527768      0.42145039      0.13286808      0.63511348      0.64900900      0.05842888     15.00000000
    139.85000000    -46.10967617      0.42163787      0.13328887      0.63463149      0.64911624      0.05838984     15.00000000
    139.86000000    -46.07339833      0.42182694      0.13371781      0.63414549      0.64922470      0.05835068     15.00000000
    139.87000000    -46.03642101      0.42201766      0.13415517      0.63365537      0.64933440      0.05831141     15.00000000
    139.88000000    -45.99872002      0.42221006      0.13460125      0.63316101      0.64944538      0.05827202     15.00000000
    139.89000000    -45.96027004      0.42240418      0.13505635      0.63266230      0.64955768      0.05823251     15.00000000
    139.90000000    -45.92104458      0.42260007      0.13552079      0.63215910      0.64967135      0.05819288     15.00000000
    139.91000000    -45.88101590      0.42279777      0.13599490      0.63165131      0.64978641      0.05815311     15.00000000
    139.92000000    -45.84015494      0.42299734      0.13647903      0.63113877      0.64990293      0.05811322     15.00000000
    139.93000000    -45.79843125      0.42319882      0.13697355      0.63062136      0.65002093      0.05807320     15.00000000
    139.94000000    -45.75581286      0.42340226      0.13747885      0.63009892      0.65014046      0.05803304     15.00000000
    139.95000000    -45.71226625      0.42360772      0.13799532      0.62957131      0.65026158      0.05799275     15.00000000
    139.96000000    -45.66775621      0.42381525      0.13852338      0.62903838      0.65038433      0.05795231     15.00000000
    139.97000000    -45.62224576      0.42402491      0.13906349      0.62849995      0.65050877      0.05791173     15.00000000
    139.98000000    -45.57569600      0.42423677      0.13961610      0.62795586      0.65063495      0.05787101     15.00000000
    139.99000000    -45.52806603      0.42445088      0.14018171      0.62740594      0.65076292      0.05783013     15.00000000
    140.00000000    -45.47931277      0.42466731      0.14076084      0.62684999      0.65089275      0.05778910     15.00000000
    140.01000000    -45.42939087      0.42488614      0.14135403      0.62628782      0.65102451      0.05774791     15.00000000
    140.02000000    -45.37825250      0.42510743      0.14196184      0.62571924      0.65115824      0.05770657     15.00000000
    140.03000000    -45.32584723      0.42533125      0.14258490      0.62514402      0.65129403      0.05766505     15.00000000
    140.04000000    -45.27212180      0.42555769      0.14322383      0.62456194      0.65143195      0.05762337     15.00000000
    140.05000000    -45.21701997      0.42578683      0.14387930      0.62397279      0.65157206      0.05758152     15.00000000
    140.06000000    -45.16048227      0.42601875      0.14455203      0.62337630      0.65171445      0.05753949     15.00000000
    140.07000000    -45.10244579      0.42625355      0.14524277      0.62277223      0.65185921      0.05749727     15.00000000
    140.08000000    -45.04284392      0.42649131      0.14595232      0.62216030      0.65200640      0.05745488     15.00000000
    140.09000000    -44.98160604      0.42673214      0.14668151      0.62154025      0.65215614      0.05741229     15.00000000
    140.10000000    -44.91865728      0.42697614      0.14743125      0.62091176      0.65230850      0.05736950     15.00000000
    140.11000000    -44.85391816      0.42722341      0.14820247      0.62027453      0.65246360      0.05732652     15.00000000
    140.12000000    -44.78730421      0.42747408      0.14899619      0.61962823      0.65262153      0.05728333     15.00000000
    140.13000000    -44.71872560      0.42772826      0.14981347      0.61897251      0.65278242      0.05723992     15.00000000
    140.14000000    -44.64808672      0.42798608      0.15065546      0.61830702      0.65294637      0.05719630     15.00000000
    140.15000000    -44.57528567      0.42824767      0.15152335      0.61763136      0.65311351      0.05715246     15.00000000
    140.16000000    -44.50021377      0.42851316      0.15241845      0.61694513      0.65328397      0.05710839     15.00000000
    140.17000000    -44.42275497      0.42878272      0.15334212      0.61624790      0.65345789      0.05706408     15.00000000
    140.18000000    -44.34278522      0.42905649      0.15429583      0.61553921      0.65363542      0.05701953     15.00000000
    140.19000000    -44.26017176      0.42933463      0.15528116      0.61481859      0.65381670      0.05697474     15.00000000
    140.20000000    -44.17477238      0.42961732      0.15629979      0.61408551      0.65400191      0.05692968     15.00000000
    140.21000000    -44.08643451      0.42990475      0.15735350      0.61333944      0.65419122      0.05688436     15.00000000
    140.22000000    -43.99499432      0.43019711      0.15844424      0.61257979      0.65438482      0.05683877     15.00000000
    140.23000000    -43.90027564      0.43049461      0.15957407      0.61180596      0.65458290      0.05679290     15.00000000
    140.24000000    -43.80208875      0.43079746      0.16074522      0.61101728      0.65478567      0.05674674     15.00000000
    140.25000000    -43.70022913      0.43110590      0.16196009      0.61021305      0.65499336      0.05670029     15.00000000
    140.26000000    -43.59447593      0.43142017      0.16322125      0.60939252      0.65520620      0.05665352     15.00000000
    140.27000000    -43.48459033      0.43174055      0.16453150      0.60855490      0.65542445      0.05660644     15.00000000
    140.28000000    -43.37031373      0.43206731      0.16589385      0.60769932      0.65564839      0.05655904     15.00000000
    140.29000000    -43.25136560      0.43240076      0.16731155      0.60682485      0.65587831      0.05651129     15.00000000
    140.30000000    -43.12744119      0.43274121      0.16878814      0.60593051      0.65611452      0.05646320     15.00000000
    140.31000000    -42.99820883      0.43308902      0.17032746      0.60501523      0.65635737      0.05641474     15.00000000
    140.32000000    -42.86330694      0.43344455      0.17193366      0.60407785      0.65660721      0.05636592     15.00000000
    140.33000000    -42.72234060      0.43380820      0.17361130      0.60311713      0.65686445      0.05631670     15.00000000
    140.34000000    -42.57487766      0.43418040      0.17536532      0.60213170      0.65712951      0.05626709     15.00000000
    140.35000000    -42.42044428      0.43456162      0.17720113      0.60112011      0.65740284      0.05621706     15.00000000
    140.36000000    -42.25851986      0.43495234      0.17912467      0.60008076      0.65768495      0.05616660     15.00000000
    140.37000000    -42.08853118      0.43535312      0.18114242      0.59901191      0.65797638      0.05611570     15.00000000
    140.38000000    -41.90984568      0.43576454      0.18326155      0.59791166      0.65827772      0.05606433     15.00000000
    140.39000000    -41.72176366      0.43618722      0.18548991      0.59677792      0.65858962      0.05601249     15.00000000
    140.40000000    -41.52350930      0.43662188      0.18783619      0.59560840      0.65891279      0.05596015     15.00000000
    140.41000000    -41.31422018      0.43706925      0.19031000      0.59440060      0.65924799      0.05590729     15.00000000
    140.42000000    -41.09293507      0.43753018      0.19292200      0.59315171      0.65959608      0.05585389     15.00000000
    140.43000000    -40.85857966      0.43800555      0.19568402      0.59185865      0.65995800      0.05579992     15.00000000
    140.44000000    -40.60994978      0.43849638      0.19860928      0.59051800      0.66033479      0.05574538     15.00000000
    140.45000000    -40.34569159      0.43900375      0.20171250      0.58912593      0.66072759      0.05569022     15.00000000
    140.46000000    -40.06427827      0.43952888      0.20501020      0.58767815      0.66113768      0.05563443     15.00000000
    140.47000000    -39.76398214      0.44007311      0.20852095      0.58616985      0.66156649      0.05557798     15.00000000
    140.48000000    -39.44284163      0.44063795      0.21226564      0.58459558      0.66201562      0.05552083     15.00000000
    140.49000000    -39.09862154      0.44122505      0.21626789      0.58294919      0.66248687      0.05546295     15.00000000
    140.50000000    -38.72876544      0.44183630      0.22055448      0.58122365      0.66298225      0.05540432     15.00000000
    140.51000000    -38.33033812      0.44247378      0.22515587      0.57941093      0.66350406      0.05534489     15.00000000
    140.52000000    -37.89995585      0.44313988      0.23010680      0.57750177      0.66405492      0.05528462     15.00000000
    140.53000000    -37.43370161      0.44383727      0.23544704      0.57548547      0.66463779      0.05522347     15.00000000
    140.54000000    -36.92702150      0.44456903      0.24122231      0.57334957      0.66525612      0.05516141     15.00000000
    140.55000000    -36.37459782      0.44533864      0.24748528      0.57107948      0.66591386      0.05509836     15.00000000
    140.56000000    -35.77019305      0.44615012      0.25429689      0.56865798      0.66661559      0.05503430     15.00000000
    140.57000000    -35.10645768      0.44700812      0.26172787      0.56606464      0.66736667      0.05496914     15.00000000
    140.58000000    -34.37469318      0.44791801      0.26986060      0.56327503      0.66817340      0.05490284     15.00000000
    140.59000000    -33.56455962      0.44888609      0.27879127      0.56025976      0.66904319      0.05483531     15.00000000
    140.60000000    -32.66371629      0.44991972      0.28863252      0.55698316      0.66998488      0.05476648     15.00000000
    140.61000000    -31.65738231      0.45102760      0.29951648      0.55340171      0.67100903      0.05469625     15.00000000
    140.62000000    -30.52780591      0.45222004      0.31159822      0.54946202      0.67212833      0.05462453     15.00000000
    140.63000000    -29.25363618      0.45350934      0.32505967      0.54509833      0.67335817      0.05455120     15.00000000
    140.64000000    -27.80920534      0.45491021      0.34011352      0.54022959      0.67471723      0.05447611     15.00000000
    140.65000000    -26.16376018      0.45644033      0.35700679      0.53475641      0.67622829      0.05439913     15.00000000
    140.66000000    -24.28074040      0.45812098      0.37602283      0.52855863      0.67791920      0.05432008     15.00000000
    140.67000000    -22.11730931      0.45997770      0.39747993      0.52149506      0.67982381      0.05423878     15.00000000
    140.68000000    -19.62452142      0.46204108      0.42172315      0.51340893      0.68198296      0.05415501     15.00000000
    140.69000000    -16.74877910      0.46434732      0.44910421      0.50414388      0.68444500      0.05406860     15.00000000
    140.70000000    -13.43556856      0.46693847      0.47994237      0.49357629      0.68726526      0.05397938     15.00000000
    140.71000000     -9.63676284      0.46986193      0.51445846      0.48166406      0.69050358      0.05388727     15.00000000
    140.72000000     -5.32275814      0.47316865      0.55267823      0.46849730      0.69421852      0.05379228     15.00000000
    140.73000000     -0.49985477      0.47690945      0.59431307      0.45431788      0.69845771      0.05369459     15.00000000
    140.74000000      4.76915242      0.48112917      0.63864935      0.43947930      0.70324489      0.05359452     15.00000000
    140.75000000     10.34771989      0.48585889      0.68450183      0.42435864      0.70856747      0.05349251     15.00000000
    140.76000000     16.02309487      0.49110773      0.73029169      0.40927277      0.71437060      0.05338904     15.00000000
    140.77000000     21.52980464      0.49685674      0.77426958      0.39444046      0.72056277      0.05328456     15.00000000
    140.78000000     26.59907518      0.50305768      0.81482796      0.37998959      0.72703199      0.05317945     15.00000000
    140.79000000     31.01648180      0.50963793      0.85078529      0.36598398      0.73366566      0.05307399     15.00000000
    140.80000000     34.66165921      0.51651039      0.88153464      0.35244917      0.74036576      0.05296838     15.00000000
    140.81000000     37.51457152      0.52358482      0.90702494      0.33939009      0.74705575      0.05286275     15.00000000
    140.82000000     39.63305092      0.53077726      0.92762307      0.32680116      0.75368047      0.05275718     15.00000000
    140.83000000     41.11857270      0.53801576      0.94393704      0.31467165      0.76020231      0.05265172     15.00000000
    140.84000000     42.08568473      0.54524239      0.95666198      0.30298839      0.76659665      0.05254642     15.00000000
    140.85000000     42.64207725      0.55241259      0.96647551      0.29173717      0.77284789      0.05244130     15.00000000
    140.86000000     42.87911389      0.55949326      0.97398098      0.28090346      0.77894643      0.05233637     15.00000000
    140.87000000     42.86955655      0.56646048      0.97968599      0.27047273      0.78488667      0.05223164     15.00000000
    140.88000000     42.66910176      0.57329728      0.98400186      0.26043071      0.79066560      0.05212713     15.00000000
    140.89000000     42.31937246      0.57999189      0.98725360      0.25076346      0.79628188      0.05202284     15.00000000
    140.90000000     41.85107104      0.58653633      0.98969361      0.24145747      0.80173529      0.05191877     15.00000000
    140.91000000     41.28673077      0.59292536      0.99151560      0.23249962      0.80702629      0.05181494     15.00000000
    140.92000000     40.64290718      0.59915573      0.99286698      0.22387727      0.81215577      0.05171134     15.00000000
    140.93000000     39.93183733      0.60522560      0.99385928      0.21557821      0.81712487      0.05160798     15.00000000
    140.94000000     39.16265945      0.61113420      0.99457651      0.20759068      0.82193486      0.05150487     15.00000000
    140.95000000     38.34229494      0.61688152      0.99508168      0.19990335      0.82658706      0.05140200     15.00000000
    140.96000000     37.47608044      0.62246809      0.99542194      0.19250534      0.83108278      0.05129939     15.00000000
    140.97000000     36.56821950      0.62789489      0.99563238      0.18538615      0.83542327      0.05119703     15.00000000
    140.98000000     35.62210518      0.63316319      0.99573898      0.17853573      0.83960970      0.05109493     15.00000000
    140.99000000     34.64055118      0.63827451      0.99576082      0.17194441      0.84364314      0.05099310     15.00000000
    141.00000000     33.62595777      0.64323054      0.99571171      0.16560290      0.84752458      0.05089154     15.00000000
    141.01000000     32.58043152      0.64803310      0.99560148      0.15950230      0.85125487      0.05079026     15.00000000
    141.02000000     31.50587181      0.65268414      0.99543683      0.15363408      0.85483476      0.05068925     15.00000000
    141.03000000     30.40403351      0.65718567      0.99522207      0.14799005      0.85826488      0.05058854     15.00000000
    141.04000000     29.27657234      0.66153977      0.99495958      0.14256240      0.86154579      0.05048813     15.00000000
    141.05000000     28.12507763      0.66574857      0.99465022      0.13734362      0.86467794      0.05038802     15.00000000
    141.06000000     26.95109571      0.66981424      0.99429357      0.13232658      0.86766168      0.05028823     15.00000000
    141.07000000     25.75614648      0.67373897      0.99388816      0.12750443      0.87049732      0.05018875     15.00000000
    141.08000000     24.54173481      0.67752497      0.99343156      0.12287068      0.87318512      0.05008962     15.00000000
    141.09000000     23.30935810      0.68117449      0.99292049      0.11841913      0.87572529      0.04999083     15.00000000
    141.10000000     22.06051105      0.68468976      0.99235090      0.11414389      0.87811804      0.04989239     15.00000000
    141.11000000     20.79668825      0.68807303      0.99171799      0.11003937      0.88036360      0.04979433     15.00000000
    141.12000000     19.51938524      0.69132655      0.99101619      0.10610028      0.88246219      0.04969665     15.00000000
    141.13000000     18.23009836      0.69445258      0.99023920      0.10232163      0.88441411      0.04959938     15.00000000
    141.14000000     16.93032390      0.69745338      0.98937999      0.09869869      0.88621974      0.04950251     15.00000000
    141.15000000     15.62155660      0.70033119      0.98843070      0.09522703      0.88787954      0.04940609     15.00000000
    141.16000000     14.30528775      0.70308827      0.98738273      0.09190249      0.88939410      0.04931011     15.00000000
    141.17000000     12.98300312      0.70572685      0.98622658      0.08872117      0.89076414      0.04921461     15.00000000
    141.18000000     11.65618061      0.70824918      0.98495194      0.08567944      0.89199057      0.04911960     15.00000000
    141.19000000     10.32628781      0.71065749      0.98354756      0.08277391      0.89307445      0.04902510     15.00000000
    141.20000000      8.99477939      0.71295400      0.98200129      0.08000144      0.89401708      0.04893115     15.00000000
    141.21000000      7.66309427      0.71514093      0.98029999      0.07735912      0.89481994      0.04883775     15.00000000
    141.22000000      6.33265248      0.71722051      0.97842959      0.07484426      0.89548478      0.04874494     15.00000000
    141.23000000      5.00485165      0.71919493      0.97637500      0.07245435      0.89601358      0.04865275     15.00000000
    141.24000000      3.68106291      0.72106641      0.97412015      0.07018708      0.89640854      0.04856120     15.00000000
    141.25000000      2.36262605      0.72283713      0.97164799      0.06804031      0.89667217      0.04847031     15.00000000
    141.26000000      1.05084382      0.72450931      0.96894054      0.06601202      0.89680719      0.04838012     15.00000000
    141.27000000     -0.25302487      0.72608512      0.96597887      0.06410033      0.89681658      0.04829065     15.00000000
    141.28000000     -1.54777285      0.72756674      0.96274322      0.06230343      0.89670358      0.04820193     15.00000000
    141.29000000     -2.83225400      0.72895636      0.95921303      0.06061958      0.89647163      0.04811399     15.00000000
    141.30000000     -4.10539367      0.73025614      0.95536704      0.05904710      0.89612440      0.04802686     15.00000000
    141.31000000     -5.36620050      0.73146824      0.95118342      0.05758428      0.89566575      0.04794056     15.00000000
    141.32000000     -6.61377918      0.73259481      0.94663984      0.05622945      0.89509970      0.04785513     15.00000000
    141.33000000     -7.84734396      0.73363798      0.94171364      0.05498089      0.89443041      0.04777058     15.00000000
    141.34000000     -9.06623269      0.73459986      0.93638193      0.05383682      0.89366217      0.04768694     15.00000000
    141.35000000    -10.26992065      0.73548253      0.93062176      0.05279546      0.89279932      0.04760424     15.00000000
    141.36000000    -11.45803386      0.73628804      0.92441024      0.05185493      0.89184627      0.04752249     15.00000000
    141.37000000    -12.63036127      0.73701843      0.91772465      0.05101333      0.89080742      0.04744171     15.00000000
    141.38000000    -13.78686517      0.73767565      0.91054257      0.05026872      0.88968719      0.04736193     15.00000000
    141.39000000    -14.92768953      0.73826164      0.90284195      0.04961915      0.88848991      0.04728317     15.00000000
    141.40000000    -16.05316564      0.73877825      0.89460120      0.04906266      0.88721984      0.04720543     15.00000000
    141.41000000    -17.16381497      0.73922728      0.88579920      0.04859734      0.88588115      0.04712873     15.00000000
    141.42000000    -18.26034883      0.73961045      0.87641534      0.04822131      0.88447786      0.04705309     15.00000000
    141.43000000    -19.34366498      0.73992940      0.86642946      0.04793282      0.88301384      0.04697853     15.00000000
    141.44000000    -20.41484102      0.74018568      0.85582188      0.04773022      0.88149281      0.04690505     15.00000000
    141.45000000    -21.47512480      0.74038073      0.84457326      0.04761201      0.87991827      0.04683267     15.00000000
    141.46000000    -22.52592175      0.74051592      0.83266458      0.04757688      0.87829356      0.04676140     15.00000000
    141.47000000    -23.56877953      0.74059247      0.82007707      0.04762372      0.87662181      0.04669126     15.00000000
    141.48000000    -24.60536963      0.74061153      0.80679214      0.04775168      0.87490595      0.04662227     15.00000000
    141.49000000    -25.63746628      0.74057411      0.79279133      0.04796015      0.87314872      0.04655444     15.00000000
    141.50000000    -26.66692211      0.74048114      0.77805636      0.04824879      0.87135265      0.04648781     15.00000000
    141.51000000    -27.69564054      0.74033339      0.76256923      0.04861757      0.86952009      0.04642239     15.00000000
    141.52000000    -28.72554433      0.74013157      0.74631237      0.04906680      0.86765323      0.04635822     15.00000000
    141.53000000    -29.75853963      0.73987625      0.72926894      0.04959708      0.86575407      0.04629535     15.00000000
    141.54000000    -30.79647513      0.73956792      0.71142331      0.05020937      0.86382448      0.04623381     15.00000000
    141.55000000    -31.84109543      0.73920698      0.69276172      0.05090501      0.86186621      0.04617367     15.00000000
    141.56000000    -32.89398817      0.73879373      0.67327308      0.05168568      0.85988086      0.04611500     15.00000000
    141.57000000    -33.95652453      0.73832845      0.65295011      0.05255345      0.85786997      0.04605787     15.00000000
    141.58000000    -35.02979329      0.73781132      0.63179074      0.05351076      0.85583500      0.04600239     15.00000000
    141.59000000    -36.11452899      0.73724253      0.60979974      0.05456044      0.85377734      0.04594867     15.00000000
    141.60000000    -37.21103598      0.73662225      0.58699071      0.05570568      0.85169835      0.04589687     15.00000000
    141.61000000    -38.31911109      0.73595068      0.56338831      0.05695002      0.84959940      0.04584714     15.00000000
    141.62000000    -39.43796905      0.73522806      0.53903069      0.05829733      0.84748182      0.04579970     15.00000000
    141.63000000    -40.56617665      0.73445469      0.51397198      0.05975177      0.84534699      0.04575476     15.00000000
    141.64000000    -41.70160272      0.73363101      0.48828476      0.06131771      0.84319628      0.04571262     15.00000000
    141.65000000    -42.84139232      0.73275756      0.46206218      0.06299966      0.84103113      0.04567357     15.00000000
    141.66000000    -43.98197404      0.73183505      0.43541951      0.06480219      0.83885298      0.04563796     15.00000000
    141.67000000    -45.11910816      0.73086438      0.40849474      0.06672978      0.83666334      0.04560618     15.00000000
    141.68000000    -46.24798129      0.72984664      0.38144797      0.06878668      0.83446372      0.04557864     15.00000000
    141.69000000    -47.36334871      0.72878312      0.35445919      0.07097678      0.83225568      0.04555577     15.00000000
    141.70000000    -48.45972016      0.72767532      0.32772439      0.07330345      0.83004076      0.04553801     15.00000000
    141.71000000    -49.53157823      0.72652494      0.30144988      0.07576932      0.82782052      0.04552578     15.00000000
    141.72000000    -50.57361256      0.72533387      0.27584515      0.07837622      0.82559649      0.04551950     15.00000000
    141.73000000    -51.58094868      0.72410413      0.25111459      0.08112503      0.82337019      0.04551952     15.00000000
    141.74000000    -52.54934953      0.72283789      0.22744888      0.08401556      0.82114308      0.04552615     15.00000000
    141.75000000    -53.47537011      0.72153738      0.20501675      0.08704660      0.81891656      0.04553963     15.00000000
    141.76000000    -54.35645208      0.72020491      0.18395789      0.09021587      0.81669197      0.04556012     15.00000000
    141.77000000    -55.19095341      0.71884276      0.16437788      0.09352009      0.81447058      0.04558771     15.00000000
    141.78000000    -55.97811699      0.71745323      0.14634521      0.09695509      0.81225357      0.04562240     15.00000000
    141.79000000    -56.71798923      0.71603853      0.12989093      0.10051593      0.81004205      0.04566413     15.00000000
    141.80000000    -57.41130423      0.71460081      0.11501043      0.10419702      0.80783704      0.04571277     15.00000000
    141.81000000    -58.05935007      0.71314212      0.10166721      0.10799229      0.80563946      0.04576816     15.00000000
    141.82000000    -58.66383233      0.71166441      0.08979789      0.11189530      0.80345018      0.04583008     15.00000000
    141.83000000    -59.22674648      0.71016950      0.07931803      0.11589938      0.80126996      0.04589826     15.00000000
    141.84000000    -59.75026647      0.70865911      0.07012808      0.11999776      0.79909953      0.04597246     15.00000000
    141.85000000    -60.23665320      0.70713482      0.06211909      0.12418362      0.79693950      0.04605237     15.00000000
    141.86000000    -60.68818336      0.70559812      0.05517781      0.12845023      0.79479046      0.04613770     15.00000000
    141.87000000    -61.10709693      0.70405037      0.04919095      0.13279095      0.79265292      0.04622816     15.00000000
    141.88000000    -61.49556068      0.70249283      0.04404859      0.13719932      0.79052734      0.04632345     15.00000000
    141.89000000    -61.85564454      0.70092668      0.03964671      0.14166908      0.78841415      0.04642328     15.00000000
    141.90000000    -62.18930782      0.69935299      0.03588887      0.14619420      0.78631371      0.04652738     15.00000000
    141.91000000    -62.49839263      0.69777276      0.03268721      0.15076889      0.78422635      0.04663546     15.00000000
    141.92000000    -62.78462243      0.69618690      0.02996293      0.15538763      0.78215238      0.04674727     15.00000000
    141.93000000    -63.04960398      0.69459626      0.02764622      0.16004515      0.78009206      0.04686256     15.00000000
    141.94000000    -63.29483147      0.69300162      0.02567595      0.16473646      0.77804563      0.04698108     15.00000000
    141.95000000    -63.52169197      0.69140370      0.02399913      0.16945682      0.77601329      0.04710262     15.00000000
    141.96000000    -63.73147156      0.68980317      0.02257019      0.17420178      0.77399524      0.04722695     15.00000000
    141.97000000    -63.92536181      0.68820064      0.02135022      0.17896711      0.77199164      0.04735387     15.00000000
    141.98000000    -64.10446615      0.68659668      0.02030624      0.18374885      0.77000262      0.04748319     15.00000000
    141.99000000    -64.26980616      0.68499181      0.01941043      0.18854329      0.76802832      0.04761472     15.00000000
    142.00000000    -64.42232760      0.68338653      0.01863940      0.19334692      0.76606884      0.04774831     15.00000000
    142.01000000    -64.56290602      0.68178128      0.01797358      0.19815648      0.76412428      0.04788378     15.00000000
    142.02000000    -64.69235212      0.68017649      0.01739663      0.20296892      0.76219471      0.04802098     15.00000000
    142.03000000    -64.81141672      0.67857253      0.01689495      0.20778137      0.76028020      0.04815978     15.00000000
    142.04000000    -64.92079532      0.67696977      0.01645720      0.21259119      0.75838081      0.04830003     15.00000000
    142.05000000    -65.02113244      0.67536853      0.01607396      0.21739588      0.75649657      0.04844162     15.00000000
    142.06000000    -65.11302547      0.67376914      0.01573737      0.22219315      0.75462751      0.04858442     15.00000000
    142.07000000    -65.19702837      0.67217186      0.01544090      0.22698085      0.75277367      0.04872833     15.00000000
    142.08000000    -65.27365502      0.67057698      0.01517911      0.23175700      0.75093504      0.04887323     15.00000000
    142.09000000    -65.34338227      0.66898474      0.01494742      0.23651975      0.74911165      0.04901904     15.00000000
    142.10000000    -65.40665281      0.66739535      0.01474202      0.24126740      0.74730348      0.04916565     15.00000000
    142.11000000    -65.46387777      0.66580905      0.01455969      0.24599837      0.74551053      0.04931299     15.00000000
    142.12000000    -65.51543915      0.66422603      0.01439770      0.25071121      0.74373279      0.04946097     15.00000000
    142.13000000    -65.56169202      0.66264646      0.01425375      0.25540458      0.74197022      0.04960952     15.00000000
    142.14000000    -65.60296654      0.66107053      0.01412589      0.26007723      0.74022281      0.04975856     15.00000000
    142.15000000    -65.63956989      0.65949839      0.01401242      0.26472804      0.73849053      0.04990803     15.00000000
    142.16000000    -65.67178794      0.65793018      0.01391191      0.26935596      0.73677333      0.05005787     15.00000000
    142.17000000    -65.69988686      0.65636606      0.01382311      0.27396004      0.73507118      0.05020801     15.00000000
    142.18000000    -65.72411463      0.65480614      0.01374493      0.27853940      0.73338403      0.05035840     15.00000000
    142.19000000    -65.74470231      0.65325054      0.01367643      0.28309325      0.73171184      0.05050898     15.00000000
    142.20000000    -65.76186534      0.65169938      0.01361678      0.28762085      0.73005456      0.05065971     15.00000000
    142.21000000    -65.77580469      0.65015275      0.01356525      0.29212156      0.72841212      0.05081055     15.00000000
    142.22000000    -65.78670788      0.64861076      0.01352119      0.29659477      0.72678447      0.05096143     15.00000000
    142.23000000    -65.79474998      0.64707349      0.01348403      0.30103995      0.72517156      0.05111234     15.00000000
    142.24000000    -65.80009450      0.64554103      0.01345325      0.30545660      0.72357331      0.05126321     15.00000000
    142.25000000    -65.80289424      0.64401345      0.01342841      0.30984430      0.72198967      0.05141403     15.00000000
    142.26000000    -65.80329205      0.64249082      0.01340908      0.31420266      0.72042057      0.05156475     15.00000000
    142.27000000    -65.80142150      0.64097322      0.01339489      0.31853133      0.71886594      0.05171535     15.00000000
    142.28000000    -65.79740761      0.63946070      0.01338552      0.32283001      0.71732570      0.05186578     15.00000000
    142.29000000    -65.79136739      0.63795331      0.01338065      0.32709844      0.71579979      0.05201602     15.00000000
    142.30000000    -65.78341042      0.63645112      0.01338001      0.33133638      0.71428813      0.05216605     15.00000000
    142.31000000    -65.77363939      0.63495418      0.01338335      0.33554365      0.71279065      0.05231584     15.00000000
    142.32000000    -65.76215055      0.63346252      0.01339043      0.33972007      0.71130727      0.05246536     15.00000000
    142.33000000    -65.74903416      0.63197619      0.01340105      0.34386551      0.70983791      0.05261459     15.00000000
    142.34000000    -65.73437492      0.63049523      0.01341502      0.34797986      0.70838250      0.05276350     15.00000000
    142.35000000    -65.71825232      0.62901968      0.01343215      0.35206303      0.70694095      0.05291209     15.00000000
    142.36000000    -65.70074103      0.62754956      0.01345228      0.35611496      0.70551319      0.05306032     15.00000000
    142.37000000    -65.68191120      0.62608492      0.01347527      0.36013561      0.70409913      0.05320818     15.00000000
    142.38000000    -65.66182877      0.62462577      0.01350097      0.36412496      0.70269870      0.05335565     15.00000000
    142.39000000    -65.64055574      0.62317215      0.01352925      0.36808300      0.70131181      0.05350271     15.00000000
    142.40000000    -65.61815047      0.62172408      0.01356000      0.37200975      0.69993837      0.05364935     15.00000000
    142.41000000    -65.59466788      0.62028158      0.01359312      0.37590523      0.69857832      0.05379556     15.00000000
    142.42000000    -65.57015970      0.61884466      0.01362848      0.37976950      0.69723155      0.05394131     15.00000000
    142.43000000    -65.54467467      0.61741335      0.01366601      0.38360261      0.69589799      0.05408660     15.00000000
    142.44000000    -65.51825873      0.61598767      0.01370561      0.38740463      0.69457756      0.05423141     15.00000000
    142.45000000    -65.49095523      0.61456763      0.01374721      0.39117565      0.69327017      0.05437573     15.00000000
    142.46000000    -65.46280506      0.61315324      0.01379072      0.39491575      0.69197573      0.05451955     15.00000000
    142.47000000    -65.43384682      0.61174452      0.01383608      0.39862504      0.69069416      0.05466285     15.00000000
    142.48000000    -65.40411700      0.61034147      0.01388321      0.40230363      0.68942539      0.05480564     15.00000000
    142.49000000    -65.37365006      0.60894410      0.01393207      0.40595165      0.68816931      0.05494789     15.00000000
    142.50000000    -65.34247858      0.60755243      0.01398259      0.40956921      0.68692585      0.05508959     15.00000000
    142.51000000    -65.31063341      0.60616646      0.01403472      0.41315647      0.68569492      0.05523075     15.00000000
    142.52000000    -65.27814372      0.60478619      0.01408841      0.41671356      0.68447645      0.05537135     15.00000000
    142.53000000    -65.24503716      0.60341164      0.01414361      0.42024062      0.68327033      0.05551137     15.00000000
    142.54000000    -65.21133991      0.60204280      0.01420027      0.42373782      0.68207650      0.05565083     15.00000000
    142.55000000    -65.17707681      0.60067968      0.01425837      0.42720531      0.68089486      0.05578970     15.00000000
    142.56000000    -65.14227141      0.59932228      0.01431785      0.43064326      0.67972533      0.05592797     15.00000000
    142.57000000    -65.10694607      0.59797061      0.01437869      0.43405184      0.67856782      0.05606566     15.00000000
    142.58000000    -65.07112201      0.59662466      0.01444085      0.43743121      0.67742226      0.05620274     15.00000000
    142.59000000    -65.03481942      0.59528443      0.01450430      0.44078155      0.67628856      0.05633921     15.00000000
    142.60000000    -64.99805746      0.59394993      0.01456900      0.44410304      0.67516664      0.05647506     15.00000000
    142.61000000    -64.96085439      0.59262115      0.01463494      0.44739587      0.67405640      0.05661030     15.00000000
