 # t  V  n  m  h  a  b  J
     21.37000000    -67.97805646      0.15585779      0.01007003      0.96591359      0.54042338      0.28866305      0.00000000
     21.38000000    -67.97805657      0.15585779      0.01007003      0.96591359      0.54042338      0.28866306      0.00000000
     21.39000000    -67.97805668      0.15585779      0.01007003      0.96591359      0.54042337      0.28866306      0.00000000
     21.40000000    -67.97805680      0.15585778      0.01007003      0.96591359      0.54042337      0.28866307      0.00000000
     21.41000000    -67.97805691      0.15585778      0.01007003      0.96591359      0.54042337      0.28866308      0.00000000
     21.42000000    -67.97805702      0.15585778      0.01007003      0.96591359      0.54042337      0.28866308      0.00000000
     21.43000000    -67.97805713      0.15585778      0.01007003      0.96591359      0.54042337      0.28866309      0.00000000
     21.44000000    -67.97805724      0.15585777      0.01007003      0.96591359      0.54042337      0.28866309      0.00000000
     21.45000000    -67.97805736      0.15585777      0.01007003      0.96591359      0.54042337      0.28866310      0.00000000
     21.46000000    -67.97805747      0.15585777      0.01007003      0.96591359      0.54042337      0.28866311      0.00000000
     21.47000000    -67.97805758      0.15585777      0.01007003      0.96591359      0.54042337      0.28866311      0.00000000
     21.48000000    -67.97805769      0.15585776      0.01007003      0.96591359      0.54042337      0.28866312      0.00000000
     21.49000000    -67.97805780      0.15585776      0.01007003      0.96591359      0.54042337      0.28866312      0.00000000
     21.50000000    -67.97805791      0.15585776      0.01007003      0.96591359      0.54042337      0.28866313      0.00000000
     21.51000000    -67.97805802      0.15585776      0.01007003      0.96591360      0.54042337      0.28866314      0.00000000
     21.52000000    -67.97805813      0.15585775      0.01007003      0.96591360      0.54042337      0.28866314      0.00000000
     21.53000000    -67.97805824      0.15585775      0.01007003      0.96591360      0.54042336      0.28866315      0.00000000
     21.54000000    -67.97805835      0.15585775      0.01007003      0.96591360      0.54042336      0.28866315      0.00000000
     21.55000000    -67.97805846      0.15585775      0.01007003      0.96591360      0.54042336      0.28866316      0.00000000
     21.56000000    -67.97805857      0.15585775      0.01007003      0.96591360      0.54042336      0.28866317      0.00000000
     21.57000000    -67.97805868      0.15585774      0.01007003      0.96591360      0.54042336      0.28866317      0.00000000
     21.58000000    -67.97805879      0.15585774      0.01007002      0.96591360      0.54042336      0.28866318      0.00000000
     21.59000000    -67.97805890      0.15585774      0.01007002      0.96591360      0.54042336      0.28866318      0.00000000
     21.60000000    -67.97805901      0.15585774      0.01007002      0.96591360      0.54042336      0.28866319      0.00000000
     21.61000000    -67.97805912      0.15585773      0.01007002      0.96591360      0.54042336      0.28866319      0.00000000
     21.62000000    -67.97805923      0.15585773      0.01007002      0.96591360      0.54042336      0.28866320      0.00000000
     21.63000000    -67.97805933      0.15585773      0.01007002      0.96591360      0.54042336      0.28866321      0.00000000
     21.64000000    -67.97805944      0.15585773      0.01007002      0.96591360      0.54042336      0.28866321      0.00000000
     21.65000000    -67.97805955      0.15585773      0.01007002      0.96591361      0.54042336      0.28866322      0.00000000
     21.66000000    -67.97805966      0.15585772      0.01007002      0.96591361      0.54042336      0.28866322      0.00000000
     21.67000000    -67.97805977      0.15585772      0.01007002      0.96591361      0.54042336      0.28866323      0.00000000
     21.68000000    -67.97805987      0.15585772      0.01007002      0.96591361      0.54042335      0.28866324      0.00000000
     21.69000000    -67.97805998      0.15585772      0.01007002      0.96591361      0.54042335      0.28866324      0.00000000
     21.70000000    -67.97806009      0.15585771      0.01007002      0.96591361      0.54042335      0.28866325      0.00000000
     21.71000000    -67.97806019      0.15585771      0.01007002      0.96591361      0.54042335      0.28866325      0.00000000
     21.72000000    -67.97806030      0.15585771      0.01007002      0.96591361      0.54042335      0.28866326      0.00000000
     21.73000000    -67.97806041      0.15585771      0.01007002      0.96591361      0.54042335      0.28866326      0.00000000
     21.74000000    -67.97806051      0.15585770      0.01007002      0.96591361      0.54042335      0.28866327      0.00000000
     21.75000000    -67.97806062      0.15585770      0.01007002      0.96591361      0.54042335      0.28866328      0.00000000
     21.76000000    -67.97806072      0.15585770      0.01007002      0.96591361      0.54042335      0.28866328      0.00000000
     21.77000000    -67.97806083      0.15585770      0.01007002      0.96591361      0.54042335      0.28866329      0.00000000
     21.78000000    -67.97806093      0.15585770      0.01007002      0.96591361      0.54042335      0.28866329      0.00000000
     21.79000000    -67.97806104      0.15585769      0.01007002      0.96591362      0.54042335      0.28866330      0.00000000
     21.80000000    -67.97806114      0.15585769      0.01007002      0.96591362      0.54042335      0.28866330      0.00000000
     21.81000000    -67.97806125      0.15585769      0.01007002      0.96591362      0.54042335      0.28866331      0.00000000
     21.82000000    -67.97806135      0.15585769      0.01007002      0.96591362      0.54042334      0.28866332      0.00000000
     21.83000000    -67.97806146      0.15585768      0.01007002      0.96591362      0.54042334      0.28866332      0.00000000
     21.84000000    -67.97806156      0.15585768      0.01007002      0.96591362      0.54042334      0.28866333      0.00000000
     21.85000000    -67.97806166      0.15585768      0.01007002      0.96591362      0.54042334      0.28866333      0.00000000
     21.86000000    -67.97806177      0.15585768      0.01007002      0.96591362      0.54042334      0.28866334      0.00000000
     21.87000000    -67.97806187      0.15585768      0.01007002      0.96591362      0.54042334      0.28866334      0.00000000
     21.88000000    -67.97806197      0.15585767      0.01007002      0.96591362      0.54042334      0.28866335      0.00000000
     21.89000000    -67.97806208      0.15585767      0.01007002      0.96591362      0.54042334      0.28866336      0.00000000
     21.90000000    -67.97806218      0.15585767      0.01007002      0.96591362      0.54042334      0.28866336      0.00000000
     21.91000000    -67.97806228      0.15585767      0.01007002      0.96591362      0.54042334      0.28866337      0.00000000
     21.92000000    -67.97806238      0.15585767      0.01007002      0.96591362      0.54042334      0.28866337      0.00000000
     21.93000000    -67.97806249      0.15585766      0.01007002      0.96591362      0.54042334      0.28866338      0.00000000
     21.94000000    -67.97806259      0.15585766      0.01007002      0.96591363      0.54042334      0.28866338      0.00000000
     21.95000000    -67.97806269      0.15585766      0.01007002      0.96591363      0.54042334      0.28866339      0.00000000
     21.96000000    -67.97806279      0.15585766      0.01007002      0.96591363      0.54042334      0.28866339      0.00000000
     21.97000000    -67.97806289      0.15585765      0.01007002      0.96591363      0.54042333      0.28866340      0.00000000
     21.98000000    -67.97806300      0.15585765      0.01007002      0.96591363      0.54042333      0.28866340      0.00000000
     21.99000000    -67.97806310      0.15585765      0.01007002      0.96591363      0.54042333      0.28866341      0.00000000
     22.00000000    -67.97806320      0.15585765      0.01007002      0.96591363      0.54042333      0.28866342      0.00000000
     22.01000000    -67.97806330      0.15585765      0.01007002      0.96591363      0.54042333      0.28866342      0.00000000
     22.02000000    -67.97806340      0.15585764      0.01007002      0.96591363      0.54042333      0.28866343      0.00000000
     22.03000000    -67.97806350      0.15585764      0.01007002      0.96591363      0.54042333      0.28866343      0.00000000
     22.04000000    -67.97806360      0.15585764      0.01007002      0.96591363      0.54042333      0.28866344      0.00000000
     22.05000000    -67.97806370      0.15585764      0.01007002      0.96591363      0.54042333      0.28866344      0.00000000
     22.06000000    -67.97806380      0.15585764      0.01007002      0.96591363      0.54042333      0.28866345      0.00000000
     22.07000000    -67.97806390      0.15585763      0.01007002      0.96591363      0.54042333      0.28866345      0.00000000
     22.08000000    -67.97806400      0.15585763      0.01007002      0.96591363      0.54042333      0.28866346      0.00000000
     22.09000000    -67.97806410      0.15585763      0.01007002      0.96591364      0.54042333      0.28866346      0.00000000
     22.10000000    -67.97806420      0.15585763      0.01007002      0.96591364      0.54042333      0.28866347      0.00000000
     22.11000000    -67.97806430      0.15585762      0.01007002      0.96591364      0.54042333      0.28866348      0.00000000
     22.12000000    -67.97806439      0.15585762      0.01007002      0.96591364      0.54042333      0.28866348      0.00000000
     22.13000000    -67.97806449      0.15585762      0.01007002      0.96591364      0.54042332      0.28866349      0.00000000
     22.14000000    -67.97806459      0.15585762      0.01007002      0.96591364      0.54042332      0.28866349      0.00000000
     22.15000000    -67.97806469      0.15585762      0.01007002      0.96591364      0.54042332      0.28866350      0.00000000
     22.16000000    -67.97806479      0.15585761      0.01007002      0.96591364      0.54042332      0.28866350      0.00000000
     22.17000000    -67.97806489      0.15585761      0.01007002      0.96591364      0.54042332      0.28866351      0.00000000
     22.18000000    -67.97806498      0.15585761      0.01007002      0.96591364      0.54042332      0.28866351      0.00000000
     22.19000000    -67.97806508      0.15585761      0.01007002      0.96591364      0.54042332      0.28866352      0.00000000
     22.20000000    -67.97806518      0.15585761      0.01007002      0.96591364      0.54042332      0.28866352      0.00000000
     22.21000000    -67.97806527      0.15585760      0.01007002      0.96591364      0.54042332      0.28866353      0.00000000
     22.22000000    -67.97806537      0.15585760      0.01007002      0.96591364      0.54042332      0.28866353      0.00000000
     22.23000000    -67.97806547      0.15585760      0.01007002      0.96591364      0.54042332      0.28866354      0.00000000
     22.24000000    -67.97806556      0.15585760      0.01007002      0.96591364      0.54042332      0.28866354      0.00000000
     22.25000000    -67.97806566      0.15585760      0.01007002      0.96591365      0.54042332      0.28866355      0.00000000
     22.26000000    -67.97806576      0.15585759      0.01007002      0.96591365      0.54042332      0.28866355      0.00000000
     22.27000000    -67.97806585      0.15585759      0.01007002      0.96591365      0.54042332      0.28866356      0.00000000
     22.28000000    -67.97806595      0.15585759      0.01007002      0.96591365      0.54042332      0.28866356      0.00000000
     22.29000000    -67.97806604      0.15585759      0.01007002      0.96591365      0.54042331      0.28866357      0.00000000
     22.30000000    -67.97806614      0.15585759      0.01007002      0.96591365      0.54042331      0.28866358      0.00000000
     22.31000000    -67.97806623      0.15585758      0.01007002      0.96591365      0.54042331      0.28866358      0.00000000
     22.32000000    -67.97806633      0.15585758      0.01007002      0.96591365      0.54042331      0.28866359      0.00000000
     22.33000000    -67.97806642      0.15585758      0.01007001      0.96591365      0.54042331      0.28866359      0.00000000
     22.34000000    -67.97806652      0.15585758      0.01007001      0.96591365      0.54042331      0.28866360      0.00000000
     22.35000000    -67.97806661      0.15585758      0.01007001      0.96591365      0.54042331      0.28866360      0.00000000
     22.36000000    -67.97806671      0.15585757      0.01007001      0.96591365      0.54042331      0.28866361      0.00000000
     22.37000000    -67.97806680      0.15585757      0.01007001      0.96591365      0.54042331      0.28866361      0.00000000
     22.38000000    -67.97806690      0.15585757      0.01007001      0.96591365      0.54042331      0.28866362      0.00000000
     22.39000000    -67.97806699      0.15585757      0.01007001      0.96591365      0.54042331      0.28866362      0.00000000
     22.40000000    -67.97806708      0.15585757      0.01007001      0.96591365      0.54042331      0.28866363      0.00000000
     22.41000000    -67.97806718      0.15585756      0.01007001      0.96591366      0.54042331      0.28866363      0.00000000
     22.42000000    -67.97806727      0.15585756      0.01007001      0.96591366      0.54042331      0.28866364      0.00000000
     22.43000000    -67.97806736      0.15585756      0.01007001      0.96591366      0.54042331      0.28866364      0.00000000
     22.44000000    -67.97806746      0.15585756      0.01007001      0.96591366      0.54042331      0.28866365      0.00000000
     22.45000000    -67.97806755      0.15585756      0.01007001      0.96591366      0.54042330      0.28866365      0.00000000
     22.46000000    -67.97806764      0.15585755      0.01007001      0.96591366      0.54042330      0.28866366      0.00000000
     22.47000000    -67.97806774      0.15585755      0.01007001      0.96591366      0.54042330      0.28866366      0.00000000
     22.48000000    -67.97806783      0.15585755      0.01007001      0.96591366      0.54042330      0.28866367      0.00000000
     22.49000000    -67.97806792      0.15585755      0.01007001      0.96591366      0.54042330      0.28866367      0.00000000
     22.50000000    -67.97806801      0.15585755      0.01007001      0.96591366      0.54042330      0.28866368      0.00000000
     22.51000000    -67.97806810      0.15585754      0.01007001      0.96591366      0.54042330      0.28866368      0.00000000
     22.52000000    -67.97806819      0.15585754      0.01007001      0.96591366      0.54042330      0.28866369      0.00000000
     22.53000000    -67.97806829      0.15585754      0.01007001      0.96591366      0.54042330      0.28866369      0.00000000
     22.54000000    -67.97806838      0.15585754      0.01007001      0.96591366      0.54042330      0.28866370      0.00000000
     22.55000000    -67.97806847      0.15585754      0.01007001      0.96591366      0.54042330      0.28866370      0.00000000
     22.56000000    -67.97806856      0.15585753      0.01007001      0.96591366      0.54042330      0.28866371      0.00000000
     22.57000000    -67.97806865      0.15585753      0.01007001      0.96591367      0.54042330      0.28866371      0.00000000
     22.58000000    -67.97806874      0.15585753      0.01007001      0.96591367      0.54042330      0.28866372      0.00000000
     22.59000000    -67.97806883      0.15585753      0.01007001      0.96591367      0.54042330      0.28866372      0.00000000
     22.60000000    -67.97806892      0.15585753      0.01007001      0.96591367      0.54042330      0.28866373      0.00000000
     22.61000000    -67.97806901      0.15585752      0.01007001      0.96591367      0.54042330      0.28866373      0.00000000
     22.62000000    -67.97806910      0.15585752      0.01007001      0.96591367      0.54042329      0.28866374      0.00000000
     22.63000000    -67.97806919      0.15585752      0.01007001      0.96591367      0.54042329      0.28866374      0.00000000
     22.64000000    -67.97806928      0.15585752      0.01007001      0.96591367      0.54042329      0.28866375      0.00000000
     22.65000000    -67.97806937      0.15585752      0.01007001      0.96591367      0.54042329      0.28866375      0.00000000
     22.66000000    -67.97806946      0.15585751      0.01007001      0.96591367      0.54042329      0.28866376      0.00000000
     22.67000000    -67.97806955      0.15585751      0.01007001      0.96591367      0.54042329      0.28866376      0.00000000
     22.68000000    -67.97806964      0.15585751      0.01007001      0.96591367      0.54042329      0.28866376      0.00000000
     22.69000000    -67.97806973      0.15585751      0.01007001      0.96591367      0.54042329      0.28866377      0.00000000
     22.70000000    -67.97806981      0.15585751      0.01007001      0.96591367      0.54042329      0.28866377      0.00000000
     22.71000000    -67.97806990      0.15585750      0.01007001      0.96591367      0.54042329      0.28866378      0.00000000
     22.72000000    -67.97806999      0.15585750      0.01007001      0.96591367      0.54042329      0.28866378      0.00000000
     22.73000000    -67.97807008      0.15585750      0.01007001      0.96591367      0.54042329      0.28866379      0.00000000
     22.74000000    -67.97807017      0.15585750      0.01007001      0.96591368      0.54042329      0.28866379      0.00000000
     22.75000000    -67.97807025      0.15585750      0.01007001      0.96591368      0.54042329      0.28866380      0.00000000
     22.76000000    -67.97807034      0.15585750      0.01007001      0.96591368      0.54042329      0.28866380      0.00000000
     22.77000000    -67.97807043      0.15585749      0.01007001      0.96591368      0.54042329      0.28866381      0.00000000
     22.78000000    -67.97807052      0.15585749      0.01007001      0.96591368      0.54042329      0.28866381      0.00000000
     22.79000000    -67.97807060      0.15585749      0.01007001      0.96591368      0.54042329      0.28866382      0.00000000
     22.80000000    -67.97807069      0.15585749      0.01007001      0.96591368      0.54042328      0.28866382      0.00000000
     22.81000000    -67.97807078      0.15585749      0.01007001      0.96591368      0.54042328      0.28866383      0.00000000
     22.82000000    -67.97807086      0.15585748      0.01007001      0.96591368      0.54042328      0.28866383      0.00000000
     22.83000000    -67.97807095      0.15585748      0.01007001      0.96591368      0.54042328      0.28866384      0.00000000
     22.84000000    -67.97807104      0.15585748      0.01007001      0.96591368      0.54042328      0.28866384      0.00000000
     22.85000000    -67.97807112      0.15585748      0.01007001      0.96591368      0.54042328      0.28866385      0.00000000
     22.86000000    -67.97807121      0.15585748      0.01007001      0.96591368      0.54042328      0.28866385      0.00000000
     22.87000000    -67.97807129      0.15585747      0.01007001      0.96591368      0.54042328      0.28866385      0.00000000
     22.88000000    -67.97807138      0.15585747      0.01007001      0.96591368      0.54042328      0.28866386      0.00000000
     22.89000000    -67.97807147      0.15585747      0.01007001      0.96591368      0.54042328      0.28866386      0.00000000
     22.90000000    -67.97807155      0.15585747      0.01007001      0.96591368      0.54042328      0.28866387      0.00000000
     22.91000000    -67.97807164      0.15585747      0.01007001      0.96591368      0.54042328      0.28866387      0.00000000
     22.92000000    -67.97807172      0.15585747      0.01007001      0.96591369      0.54042328      0.28866388      0.00000000
     22.93000000    -67.97807181      0.15585746      0.01007001      0.96591369      0.54042328      0.28866388      0.00000000
     22.94000000    -67.97807189      0.15585746      0.01007001      0.96591369      0.54042328      0.28866389      0.00000000
     22.95000000    -67.97807198      0.15585746      0.01007001      0.96591369      0.54042328      0.28866389      0.00000000
     22.96000000    -67.97807206      0.15585746      0.01007001      0.96591369      0.54042328      0.28866390      0.00000000
     22.97000000    -67.97807214      0.15585746      0.01007001      0.96591369      0.54042328      0.28866390      0.00000000
     22.98000000    -67.97807223      0.15585745      0.01007001      0.96591369      0.54042327      0.28866390      0.00000000
     22.99000000    -67.97807231      0.15585745      0.01007001      0.96591369      0.54042327      0.28866391      0.00000000
     23.00000000    -67.97807240      0.15585745      0.01007001      0.96591369      0.54042327      0.28866391      0.00000000
     23.01000000    -67.97807248      0.15585745      0.01007001      0.96591369      0.54042327      0.28866392      0.00000000
     23.02000000    -67.97807256      0.15585745      0.01007001      0.96591369      0.54042327      0.28866392      0.00000000
     23.03000000    -67.97807265      0.15585745      0.01007001      0.96591369      0.54042327      0.28866393      0.00000000
     23.04000000    -67.97807273      0.15585744      0.01007001      0.96591369      0.54042327      0.28866393      0.00000000
     23.05000000    -67.97807281      0.15585744      0.01007001      0.96591369      0.54042327      0.28866394      0.00000000
     23.06000000    -67.97807289      0.15585744      0.01007001      0.96591369      0.54042327      0.28866394      0.00000000
     23.07000000    -67.97807298      0.15585744      0.01007001      0.96591369      0.54042327      0.28866395      0.00000000
     23.08000000    -67.97807306      0.15585744      0.01007001      0.96591369      0.54042327      0.28866395      0.00000000
     23.09000000    -67.97807314      0.15585743      0.01007001      0.96591369      0.54042327      0.28866395      0.00000000
     23.10000000    -67.97807322      0.15585743      0.01007001      0.96591370      0.54042327      0.28866396      0.00000000
     23.11000000    -67.97807331      0.15585743      0.01007001      0.96591370      0.54042327      0.28866396      0.00000000
     23.12000000    -67.97807339      0.15585743      0.01007001      0.96591370      0.54042327      0.28866397      0.00000000
     23.13000000    -67.97807347      0.15585743      0.01007001      0.96591370      0.54042327      0.28866397      0.00000000
     23.14000000    -67.97807355      0.15585743      0.01007001      0.96591370      0.54042327      0.28866398      0.00000000
     23.15000000    -67.97807363      0.15585742      0.01007001      0.96591370      0.54042327      0.28866398      0.00000000
     23.16000000    -67.97807371      0.15585742      0.01007001      0.96591370      0.54042327      0.28866399      0.00000000
     23.17000000    -67.97807380      0.15585742      0.01007001      0.96591370      0.54042326      0.28866399      0.00000000
     23.18000000    -67.97807388      0.15585742      0.01007001      0.96591370      0.54042326      0.28866399      0.00000000
     23.19000000    -67.97807396      0.15585742      0.01007000      0.96591370      0.54042326      0.28866400      0.00000000
     23.20000000    -67.97807404      0.15585742      0.01007000      0.96591370      0.54042326      0.28866400      0.00000000
     23.21000000    -67.97807412      0.15585741      0.01007000      0.96591370      0.54042326      0.28866401      0.00000000
     23.22000000    -67.97807420      0.15585741      0.01007000      0.96591370      0.54042326      0.28866401      0.00000000
     23.23000000    -67.97807428      0.15585741      0.01007000      0.96591370      0.54042326      0.28866402      0.00000000
     23.24000000    -67.97807436      0.15585741      0.01007000      0.96591370      0.54042326      0.28866402      0.00000000
     23.25000000    -67.97807444      0.15585741      0.01007000      0.96591370      0.54042326      0.28866402      0.00000000
     23.26000000    -67.97807452      0.15585740      0.01007000      0.96591370      0.54042326      0.28866403      0.00000000
     23.27000000    -67.97807460      0.15585740      0.01007000      0.96591370      0.54042326      0.28866403      0.00000000
     23.28000000    -67.97807468      0.15585740      0.01007000      0.96591370      0.54042326      0.28866404      0.00000000
     23.29000000    -67.97807476      0.15585740      0.01007000      0.96591371      0.54042326      0.28866404      0.00000000
     23.30000000    -67.97807484      0.15585740      0.01007000      0.96591371      0.54042326      0.28866405      0.00000000
     23.31000000    -67.97807492      0.15585740      0.01007000      0.96591371      0.54042326      0.28866405      0.00000000
     23.32000000    -67.97807499      0.15585739      0.01007000      0.96591371      0.54042326      0.28866405      0.00000000
     23.33000000    -67.97807507      0.15585739      0.01007000      0.96591371      0.54042326      0.28866406      0.00000000
     23.34000000    -67.97807515      0.15585739      0.01007000      0.96591371      0.54042326      0.28866406      0.00000000
     23.35000000    -67.97807523      0.15585739      0.01007000      0.96591371      0.54042326      0.28866407      0.00000000
     23.36000000    -67.97807531      0.15585739      0.01007000      0.96591371      0.54042326      0.28866407      0.00000000
     23.37000000    -67.97807539      0.15585739      0.01007000      0.96591371      0.54042325      0.28866408      0.00000000
     23.38000000    -67.97807546      0.15585738      0.01007000      0.96591371      0.54042325      0.28866408      0.00000000
     23.39000000    -67.97807554      0.15585738      0.01007000      0.96591371      0.54042325      0.28866408      0.00000000
     23.40000000    -67.97807562      0.15585738      0.01007000      0.96591371      0.54042325      0.28866409      0.00000000
     23.41000000    -67.97807570      0.15585738      0.01007000      0.96591371      0.54042325      0.28866409      0.00000000
     23.42000000    -67.97807578      0.15585738      0.01007000      0.96591371      0.54042325      0.28866410      0.00000000
     23.43000000    -67.97807585      0.15585738      0.01007000      0.96591371      0.54042325      0.28866410      0.00000000
     23.44000000    -67.97807593      0.15585737      0.01007000      0.96591371      0.54042325      0.28866411      0.00000000
     23.45000000    -67.97807601      0.15585737      0.01007000      0.96591371      0.54042325      0.28866411      0.00000000
     23.46000000    -67.97807608      0.15585737      0.01007000      0.96591371      0.54042325      0.28866411      0.00000000
     23.47000000    -67.97807616      0.15585737      0.01007000      0.96591371      0.54042325      0.28866412      0.00000000
     23.48000000    -67.97807624      0.15585737      0.01007000      0.96591371      0.54042325      0.28866412      0.00000000
     23.49000000    -67.97807631      0.15585737      0.01007000      0.96591372      0.54042325      0.28866413      0.00000000
     23.50000000    -67.97807639      0.15585736      0.01007000      0.96591372      0.54042325      0.28866413      0.00000000
     23.51000000    -67.97807647      0.15585736      0.01007000      0.96591372      0.54042325      0.28866413      0.00000000
     23.52000000    -67.97807654      0.15585736      0.01007000      0.96591372      0.54042325      0.28866414      0.00000000
     23.53000000    -67.97807662      0.15585736      0.01007000      0.96591372      0.54042325      0.28866414      0.00000000
     23.54000000    -67.97807669      0.15585736      0.01007000      0.96591372      0.54042325      0.28866415      0.00000000
     23.55000000    -67.97807677      0.15585736      0.01007000      0.96591372      0.54042325      0.28866415      0.00000000
     23.56000000    -67.97807684      0.15585735      0.01007000      0.96591372      0.54042325      0.28866416      0.00000000
     23.57000000    -67.97807692      0.15585735      0.01007000      0.96591372      0.54042324      0.28866416      0.00000000
     23.58000000    -67.97807699      0.15585735      0.01007000      0.96591372      0.54042324      0.28866416      0.00000000
     23.59000000    -67.97807707      0.15585735      0.01007000      0.96591372      0.54042324      0.28866417      0.00000000
     23.60000000    -67.97807714      0.15585735      0.01007000      0.96591372      0.54042324      0.28866417      0.00000000
     23.61000000    -67.97807722      0.15585735      0.01007000      0.96591372      0.54042324      0.28866418      0.00000000
     23.62000000    -67.97807729      0.15585734      0.01007000      0.96591372      0.54042324      0.28866418      0.00000000
     23.63000000    -67.97807737      0.15585734      0.01007000      0.96591372      0.54042324      0.28866418      0.00000000
     23.64000000    -67.97807744      0.15585734      0.01007000      0.96591372      0.54042324      0.28866419      0.00000000
     23.65000000    -67.97807752      0.15585734      0.01007000      0.96591372      0.54042324      0.28866419      0.00000000
     23.66000000    -67.97807759      0.15585734      0.01007000      0.96591372      0.54042324      0.28866420      0.00000000
     23.67000000    -67.97807766      0.15585734      0.01007000      0.96591372      0.54042324      0.28866420      0.00000000
     23.68000000    -67.97807774      0.15585733      0.01007000      0.96591372      0.54042324      0.28866420      0.00000000
     23.69000000    -67.97807781      0.15585733      0.01007000      0.96591373      0.54042324      0.28866421      0.00000000
     23.70000000    -67.97807789      0.15585733      0.01007000      0.96591373      0.54042324      0.28866421      0.00000000
     23.71000000    -67.97807796      0.15585733      0.01007000      0.96591373      0.54042324      0.28866422      0.00000000
     23.72000000    -67.97807803      0.15585733      0.01007000      0.96591373      0.54042324      0.28866422      0.00000000
     23.73000000    -67.97807810      0.15585733      0.01007000      0.96591373      0.54042324      0.28866422      0.00000000
     23.74000000    -67.97807818      0.15585733      0.01007000      0.96591373      0.54042324      0.28866423      0.00000000
     23.75000000    -67.97807825      0.15585732      0.01007000      0.96591373      0.54042324      0.28866423      0.00000000
     23.76000000    -67.97807832      0.15585732      0.01007000      0.96591373      0.54042324      0.28866424      0.00000000
     23.77000000    -67.97807840      0.15585732      0.01007000      0.96591373      0.54042324      0.28866424      0.00000000
     23.78000000    -67.97807847      0.15585732      0.01007000      0.96591373      0.54042323      0.28866424      0.00000000
     23.79000000    -67.97807854      0.15585732      0.01007000      0.96591373      0.54042323      0.28866425      0.00000000
     23.80000000    -67.97807861      0.15585732      0.01007000      0.96591373      0.54042323      0.28866425      0.00000000
     23.81000000    -67.97807868      0.15585731      0.01007000      0.96591373      0.54042323      0.28866425      0.00000000
     23.82000000    -67.97807876      0.15585731      0.01007000      0.96591373      0.54042323      0.28866426      0.00000000
     23.83000000    -67.97807883      0.15585731      0.01007000      0.96591373      0.54042323      0.28866426      0.00000000
     23.84000000    -67.97807890      0.15585731      0.01007000      0.96591373      0.54042323      0.28866427      0.00000000
     23.85000000    -67.97807897      0.15585731      0.01007000      0.96591373      0.54042323      0.28866427      0.00000000
     23.86000000    -67.97807904      0.15585731      0.01007000      0.96591373      0.54042323      0.28866427      0.00000000
     23.87000000    -67.97807911      0.15585730      0.01007000      0.96591373      0.54042323      0.28866428      0.00000000
     23.88000000    -67.97807918      0.15585730      0.01007000      0.96591373      0.54042323      0.28866428      0.00000000
     23.89000000    -67.97807926      0.15585730      0.01007000      0.96591373      0.54042323      0.28866429      0.00000000
     23.90000000    -67.97807933      0.15585730      0.01007000      0.96591374      0.54042323      0.28866429      0.00000000
     23.91000000    -67.97807940      0.15585730      0.01007000      0.96591374      0.54042323      0.28866429      0.00000000
     23.92000000    -67.97807947      0.15585730      0.01007000      0.96591374      0.54042323      0.28866430      0.00000000
     23.93000000    -67.97807954      0.15585730      0.01007000      0.96591374      0.54042323      0.28866430      0.00000000
     23.94000000    -67.97807961      0.15585729      0.01007000      0.96591374      0.54042323      0.28866430      0.00000000
     23.95000000    -67.97807968      0.15585729      0.01007000      0.96591374      0.54042323      0.28866431      0.00000000
     23.96000000    -67.97807975      0.15585729      0.01007000      0.96591374      0.54042323      0.28866431      0.00000000
     23.97000000    -67.97807982      0.15585729      0.01007000      0.96591374      0.54042323      0.28866432      0.00000000
     23.98000000    -67.97807989      0.15585729      0.01007000      0.96591374      0.54042323      0.28866432      0.00000000
     23.99000000    -67.97807996      0.15585729      0.01007000      0.96591374      0.54042323      0.28866432      0.00000000
     24.00000000    -67.97808003      0.15585728      0.01007000      0.96591374      0.54042322      0.28866433      0.00000000
     24.01000000    -67.97808010      0.15585728      0.01007000      0.96591374      0.54042322      0.28866433      0.00000000
     24.02000000    -67.97808017      0.15585728      0.01007000      0.96591374      0.54042322      0.28866433      0.00000000
     24.03000000    -67.97808023      0.15585728      0.01007000      0.96591374      0.54042322      0.28866434      0.00000000
     24.04000000    -67.97808030      0.15585728      0.01007000      0.96591374      0.54042322      0.28866434      0.00000000
     24.05000000    -67.97808037      0.15585728      0.01007000      0.96591374      0.54042322      0.28866435      0.00000000
     24.06000000    -67.97808044      0.15585728      0.01007000      0.96591374      0.54042322      0.28866435      0.00000000
     24.07000000    -67.97808051      0.15585727      0.01007000      0.96591374      0.54042322      0.28866435      0.00000000
     24.08000000    -67.97808058      0.15585727      0.01007000      0.96591374      0.54042322      0.28866436      0.00000000
     24.09000000    -67.97808065      0.15585727      0.01007000      0.96591374      0.54042322      0.28866436      0.00000000
     24.10000000    -67.97808071      0.15585727      0.01007000      0.96591374      0.54042322      0.28866436      0.00000000
     24.11000000    -67.97808078      0.15585727      0.01007000      0.96591374      0.54042322      0.28866437      0.00000000
     24.12000000    -67.97808085      0.15585727      0.01007000      0.96591375      0.54042322      0.28866437      0.00000000
     24.13000000    -67.97808092      0.15585726      0.01007000      0.96591375      0.54042322      0.28866438      0.00000000
     24.14000000    -67.97808099      0.15585726      0.01007000      0.96591375      0.54042322      0.28866438      0.00000000
     24.15000000    -67.97808105      0.15585726      0.01007000      0.96591375      0.54042322      0.28866438      0.00000000
