 # t  V  n  m  h  a  b  J
     43.96000000    -67.97811629      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     43.97000000    -67.97811629      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     43.98000000    -67.97811630      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     43.99000000    -67.97811630      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.00000000    -67.97811630      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.01000000    -67.97811630      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.02000000    -67.97811630      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.03000000    -67.97811630      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.04000000    -67.97811631      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.05000000    -67.97811631      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.06000000    -67.97811631      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.07000000    -67.97811631      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.08000000    -67.97811631      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.09000000    -67.97811631      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.10000000    -67.97811632      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.11000000    -67.97811632      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.12000000    -67.97811632      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.13000000    -67.97811632      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.14000000    -67.97811632      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.15000000    -67.97811632      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.16000000    -67.97811633      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.17000000    -67.97811633      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.18000000    -67.97811633      0.15585645      0.01006995      0.96591398      0.54042299      0.28866629      0.00000000
     44.19000000    -67.97811633      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.20000000    -67.97811633      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.21000000    -67.97811633      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.22000000    -67.97811633      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.23000000    -67.97811634      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.24000000    -67.97811634      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.25000000    -67.97811634      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.26000000    -67.97811634      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.27000000    -67.97811634      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.28000000    -67.97811634      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.29000000    -67.97811635      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.30000000    -67.97811635      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.31000000    -67.97811635      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.32000000    -67.97811635      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.33000000    -67.97811635      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.34000000    -67.97811635      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.35000000    -67.97811636      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.36000000    -67.97811636      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.37000000    -67.97811636      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.38000000    -67.97811636      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.39000000    -67.97811636      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.40000000    -67.97811636      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.41000000    -67.97811636      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.42000000    -67.97811637      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.43000000    -67.97811637      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.44000000    -67.97811637      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.45000000    -67.97811637      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.46000000    -67.97811637      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.47000000    -67.97811637      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.48000000    -67.97811638      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.49000000    -67.97811638      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.50000000    -67.97811638      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.51000000    -67.97811638      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.52000000    -67.97811638      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.53000000    -67.97811638      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.54000000    -67.97811638      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.55000000    -67.97811639      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.56000000    -67.97811639      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.57000000    -67.97811639      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.58000000    -67.97811639      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.59000000    -67.97811639      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.60000000    -67.97811639      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.61000000    -67.97811639      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.62000000    -67.97811640      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.63000000    -67.97811640      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.64000000    -67.97811640      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.65000000    -67.97811640      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.66000000    -67.97811640      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.67000000    -67.97811640      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.68000000    -67.97811640      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.69000000    -67.97811641      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.70000000    -67.97811641      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.71000000    -67.97811641      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.72000000    -67.97811641      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.73000000    -67.97811641      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.74000000    -67.97811641      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.75000000    -67.97811642      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.76000000    -67.97811642      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.77000000    -67.97811642      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.78000000    -67.97811642      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.79000000    -67.97811642      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.80000000    -67.97811642      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.81000000    -67.97811642      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.82000000    -67.97811643      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.83000000    -67.97811643      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.84000000    -67.97811643      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.85000000    -67.97811643      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.86000000    -67.97811643      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.87000000    -67.97811643      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.88000000    -67.97811643      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.89000000    -67.97811643      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.90000000    -67.97811644      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.91000000    -67.97811644      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.92000000    -67.97811644      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.93000000    -67.97811644      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.94000000    -67.97811644      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.95000000    -67.97811644      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.96000000    -67.97811644      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.97000000    -67.97811645      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.98000000    -67.97811645      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     44.99000000    -67.97811645      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.00000000    -67.97811645      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.01000000    -67.97811645      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.02000000    -67.97811645      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.03000000    -67.97811645      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.04000000    -67.97811646      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.05000000    -67.97811646      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.06000000    -67.97811646      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.07000000    -67.97811646      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.08000000    -67.97811646      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.09000000    -67.97811646      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.10000000    -67.97811646      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.11000000    -67.97811647      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.12000000    -67.97811647      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.13000000    -67.97811647      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.14000000    -67.97811647      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.15000000    -67.97811647      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.16000000    -67.97811647      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.17000000    -67.97811647      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.18000000    -67.97811647      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.19000000    -67.97811648      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.20000000    -67.97811648      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.21000000    -67.97811648      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.22000000    -67.97811648      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.23000000    -67.97811648      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.24000000    -67.97811648      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.25000000    -67.97811648      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.26000000    -67.97811649      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.27000000    -67.97811649      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.28000000    -67.97811649      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.29000000    -67.97811649      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.30000000    -67.97811649      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.31000000    -67.97811649      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.32000000    -67.97811649      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.33000000    -67.97811649      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.34000000    -67.97811650      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.35000000    -67.97811650      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.36000000    -67.97811650      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.37000000    -67.97811650      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.38000000    -67.97811650      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.39000000    -67.97811650      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.40000000    -67.97811650      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.41000000    -67.97811650      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.42000000    -67.97811651      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.43000000    -67.97811651      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.44000000    -67.97811651      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.45000000    -67.97811651      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.46000000    -67.97811651      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.47000000    -67.97811651      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.48000000    -67.97811651      0.15585645      0.01006995      0.96591398      0.54042299      0.28866630      0.00000000
     45.49000000    -67.97811651      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.50000000    -67.97811652      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.51000000    -67.97811652      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.52000000    -67.97811652      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.53000000    -67.97811652      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.54000000    -67.97811652      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.55000000    -67.97811652      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.56000000    -67.97811652      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.57000000    -67.97811652      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.58000000    -67.97811653      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.59000000    -67.97811653      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.60000000    -67.97811653      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.61000000    -67.97811653      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.62000000    -67.97811653      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.63000000    -67.97811653      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.64000000    -67.97811653      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.65000000    -67.97811653      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.66000000    -67.97811654      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.67000000    -67.97811654      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.68000000    -67.97811654      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.69000000    -67.97811654      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.70000000    -67.97811654      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.71000000    -67.97811654      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.72000000    -67.97811654      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.73000000    -67.97811654      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.74000000    -67.97811655      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.75000000    -67.97811655      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.76000000    -67.97811655      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.77000000    -67.97811655      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.78000000    -67.97811655      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.79000000    -67.97811655      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.80000000    -67.97811655      0.15585645      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.81000000    -67.97811655      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.82000000    -67.97811655      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.83000000    -67.97811656      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.84000000    -67.97811656      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.85000000    -67.97811656      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.86000000    -67.97811656      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.87000000    -67.97811656      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.88000000    -67.97811656      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.89000000    -67.97811656      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.90000000    -67.97811656      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.91000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.92000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.93000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.94000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.95000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.96000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.97000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.98000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     45.99000000    -67.97811657      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.00000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.01000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.02000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.03000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.04000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.05000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.06000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.07000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.08000000    -67.97811658      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.09000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.10000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.11000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.12000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.13000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.14000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.15000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.16000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.17000000    -67.97811659      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.18000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.19000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.20000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.21000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.22000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.23000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.24000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.25000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.26000000    -67.97811660      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.27000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.28000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.29000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.30000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.31000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.32000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.33000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.34000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.35000000    -67.97811661      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.36000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.37000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.38000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.39000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.40000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.41000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.42000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.43000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.44000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.45000000    -67.97811662      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.46000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.47000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.48000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.49000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.50000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.51000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.52000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.53000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.54000000    -67.97811663      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.55000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.56000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.57000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.58000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.59000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.60000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.61000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.62000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.63000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.64000000    -67.97811664      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.65000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.66000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.67000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.68000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.69000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.70000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.71000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.72000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.73000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
     46.74000000    -67.97811665      0.15585644      0.01006995      0.96591398      0.54042299      0.28866631      0.00000000
